cidade,id_cidade,escola,id_escola,tipo_adm,has_biblio,has_sala_leitura,qt_salas_utilizadas,qt_bibliotecarios
Recife,2611606,ESCOLA MUNICIPAL ALTO DA BELA VISTA,26123380,3,0,1,5,0
Recife,2611606,ESCOLA MUNICIPAL CASA DOS FERROVIARIOS,26123444,3,1,1,10,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO TORRES,26123479,2,1,1,10,0
Recife,2611606,ESCOLA MUNICIPAL DOM BOSCO,26123487,3,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL DOUTOR ANTONIO CORREIA,26123495,3,1,1,7,1
Recife,2611606,ESCOLA EDWIGES DE SA PEREIRA,26123509,2,1,1,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIANO,26123517,2,1,1,13,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MARCELINO CHAMPAGNAT,26123525,2,1,1,14,2
Recife,2611606,ESCOLA MONSENHOR ALVARO NEGROMONTE,26123533,2,1,1,13,1
Recife,2611606,ESCOLA MUNICIPAL ANDRE DE MELO,26123541,3,1,1,13,1
Recife,2611606,ESCOLA MUNICIPAL DE TEJIPIO,26123550,3,1,1,9,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE HUMBERTO CASTELO BRANCO,26123576,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSORA OLINDINA ALVES SEMENTE,26123584,2,1,1,8,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR TRAJANO DE MENDONCA,26123592,2,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL MARECHAL RONDON,26123630,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSORA PRIMITIVA DE BARROS SILVA,26123649,3,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL SANTO ANTONIO DO CACOTE,26123673,3,1,1,6,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FALCAO,26123703,2,1,1,9,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARAO DO BONITO,26123720,2,1,1,9,2
Recife,2611606,ESCOLA HEROIS DA RESTAURACAO,26123770,2,1,1,9,0
Recife,2611606,ESCOLA TECNICA ESTADUAL MARIANO TEIXEIRA,26123819,2,1,1,12,1
Recife,2611606,ESCOLA MUNICIPAL WALDEMAR VALENTE,26124076,3,1,1,6,2
Recife,2611606,ESCOLA MUNICIPAL ABILIO GOMES,26124092,3,0,0,7,0
Recife,2611606,ESCOLA MUNICIPAL LAGOA ENCANTADA,26124114,3,1,1,5,0
Recife,2611606,CMEI BERNARD VAN DER LEER,26124165,3,1,1,9,0
Recife,2611606,ESCOLA MUNICIPAL 14 BIS,26124173,3,0,1,7,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS DUMONT,26124190,2,1,1,18,1
Recife,2611606,COLEGIO DE APLICACAO DO CE DA UFPE,26124297,1,1,1,26,3
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR MARCOS DE BARROS FREIRE,26124424,2,1,1,6,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO APOLONIO SALES,26124432,2,1,1,15,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ASSIS CHATEAUBRIAND,26124440,2,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL BEATO EUGENIO MAZENOD,26124467,3,0,1,7,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BRIGADEIRO EDUARDO GOMES,26124475,2,1,1,18,0
Recife,2611606,ESCOLA MUNICIPAL CAPELA SANTO ANTONIO,26124483,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL CICERO FRANKLIN CORDEIRO,26124513,3,1,1,16,1
Recife,2611606,ESCOLA MUNICIPAL MARIA DE SAMPAIO LUCENA,26124556,3,1,1,12,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DELMIRO GOUVEIA,26124572,2,1,1,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELEANOR ROOSEVELT,26124580,2,1,1,9,0
Recife,2611606,ESCOLA ENEIDA RABELLO,26124599,2,1,1,11,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ENGENHEIRO LAURO DINIZ,26124602,2,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL FUTURO FELIZ,26124610,3,0,1,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JORNALISTA COSTA PORTO,26124645,2,1,1,12,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA,26124653,2,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR MANOEL TORRES,26124661,3,1,1,11,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARECHAL EURICO GASPAR DUTRA,26124670,2,1,1,16,0
Recife,2611606,ESCOLA MUNICIPAL MARIA ADELAIDE DE BARROS,26124688,3,0,1,8,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA RITA DA SILVA LESSA,26124696,2,1,1,11,0
Recife,2611606,ESCOLA MUNICIPAL MARGARIDA SERPA COSSART,26124700,3,0,0,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL OTHON BEZERRA DE MELO,26124777,2,1,1,6,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM SEBASTIAO LEME,26124785,2,1,1,16,1
Recife,2611606,ESCOLA PROFESSOR JOSE VICENTE BARBOSA,26124807,2,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR SIMOES BARBOSA,26124815,3,0,1,13,0
Recife,2611606,ESCOLA PADRE LEBRET,26124831,2,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL MENINO JESUS,26124840,3,0,0,5,0
Recife,2611606,ESCOLA MISSIONARIO SAO BENTO,26124874,2,1,1,6,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL VILA DOS MILAGRES,26124904,2,1,1,7,0
Recife,2611606,ESCOLA ROBERTO SILVEIRA,26124912,2,0,0,5,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO FRANCISCO DE ASSIS,26124920,2,1,1,11,3
Recife,2611606,ESCOLA SARGENTO CAMARGO,26124939,2,1,1,6,1
Recife,2611606,ESCOLA MUNICIPAL ESCRITOR JOSUE DE CASTRO,26124955,3,1,1,4,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO GERCINO DE PONTES,26125013,2,1,1,8,3
Recife,2611606,ESCOLA TECNICA ESTADUAL JOAO BEZERRA,26125048,2,1,1,12,1
Recife,2611606,ESCOLA LANDELINO ROCHA,26125072,2,1,1,4,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL LUIS DE CAMOES,26125080,2,1,1,16,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FERNANDO MOTA,26125250,2,1,1,17,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SENADOR ANTONIO FARIAS,26125293,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONTE VERDE,26125358,2,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL JARDIM MAURICEIA,26125480,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL OSWALDO LIMA FILHO,26125510,3,1,1,12,3
Recife,2611606,ESCOLA MUNICIPAL PAIS E FILHOS,26125528,3,0,0,9,0
Recife,2611606,ESCOLA MUNICIPAL POETA PAULO BANDEIRA DA CRUZ,26125544,3,0,1,11,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR ADAUTO PONTES,26125552,3,0,1,6,0
Recife,2611606,ESCOLA MUNICIPAL PROF JOSE LOURENCO DE LIMA,26125560,3,1,1,18,0
Recife,2611606,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,26125579,3,0,1,8,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE VILELA,26125641,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO LIONS DE PARNAMIRIM,26125650,2,1,1,10,3
Recife,2611606,ESCOLA MUNICIPAL SOCIOLOGO GILBERTO FREYRE,26125692,3,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL MUNDO ESPERANCA,26125706,3,0,1,7,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CANDIDO DUARTE,26125757,2,1,1,7,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SILVA JARDIM,26125781,2,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL VIRGEM PODEROSA,26125811,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO,26125854,3,1,1,10,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONSENHOR MANOEL MARQUES,26125943,2,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS,26125978,2,1,1,14,2
Recife,2611606,ESCOLA ANA MALTA DA COSTA AZEVEDO,26125986,2,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA,26125994,3,1,1,4,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CAIO PEREIRA,26126010,2,1,1,13,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOTILDE DE OLIVEIRA,26126044,2,1,1,12,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CORONEL OTHON,26126052,2,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES,26126079,2,1,1,12,0
Recife,2611606,ESCOLA MUNICIPAL OCTAVIO DE MEIRA LINS,26126087,3,1,1,13,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE MACHADO,26126109,2,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSORA ALMERINDA UMBELINO DE BARROS,26126117,3,1,1,15,1
Recife,2611606,ESCOLA TECNICA ESTADUAL DOM BOSCO - RECIFE,26126125,2,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM VITAL,26126133,2,1,1,20,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO DONA MARIA TERESA CORREA,26126141,2,1,1,10,0
Recife,2611606,ESCOLA ERUNDINA NEGREIROS DE ARAUJO,26126150,2,1,1,5,0
Recife,2611606,ESCOLA GABRIELA MISTRAL,26126192,2,1,1,7,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO GILBERTO FREYRE,26126206,2,1,1,8,1
Recife,2611606,ESCOLA GOV CARLOS DE LIMA CAVALCANTI,26126214,2,1,1,8,2
Recife,2611606,ESCOLA IRMA MAGNA,26126230,2,1,1,9,0
Recife,2611606,ESCOLA MUNICIPAL MARGARIDA DE SIQUEIRA PESSOA,26126281,3,1,1,12,0
Recife,2611606,ESCOLA MARIA AMALIA,26126290,2,1,1,6,0
Recife,2611606,ESCOLA MATIAS DE ALBUQUERQUE,26126311,2,1,1,5,1
Recife,2611606,ESCOLA MUNICIPAL CORREGO DA BICA,26126362,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL ALTO DA GUABIRABA,26126370,3,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL DOUTOR CAETE,26126389,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL PRESBITERO JOSE BEZERRA,26126419,3,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL PASTOR PAULO LEIVAS MACALAO,26126427,3,0,0,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA DE FATIMA,26126443,2,1,1,17,1
Recife,2611606,ESCOLA MUNICIPAL POETA JOAQUIM CARDOSO,26126494,3,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR ADERBAL GALVAO,26126516,3,0,1,6,2
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR NILO PEREIRA,26126524,3,1,1,20,2
Recife,2611606,ESCOLA COMANDANTE LUIZ GOMES,26126559,2,1,1,10,0
Recife,2611606,ESCOLA PADRE JOAO BARBOSA,26126575,2,0,1,4,1
Recife,2611606,ESCOLA MUNICIPAL SANTA MARIA GORETTI,26126583,3,1,1,8,2
Recife,2611606,ESCOLA TOME GIBSON,26126605,2,0,0,8,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ROSA DE MAGALHAES MELO,26126613,2,1,1,9,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ROTARY DE NOVA DESCOBERTA,26126621,2,1,1,10,2
Recife,2611606,ESCOLA MUNICIPAL SAO CRISTOVAO,26126630,3,1,1,11,2
Recife,2611606,ESCOLA MUNICIPAL MAURICIO DE NASSAU,26126672,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL CORREGO DA AREIA,26126680,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL JOSEFINA MARINHO,26126770,3,0,0,4,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR MAURO MOTA,26126788,3,0,1,8,0
Recife,2611606,ESCOLA MUNICIPAL DOM JOSE LAMARTINE SOARES,26126818,3,0,0,11,1
Recife,2611606,ESCOLA MUNICIPAL MANOEL ANTONIO DE FREITAS,26126826,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL BOA ESPERANCA,26126869,3,0,0,8,0
Recife,2611606,ESCOLA MUNICIPAL PEDRINHO,26126966,3,0,0,11,0
Recife,2611606,ESCOLA MUNICIPAL CREUSA DE FREITAS CAVALCANTI,26127008,3,0,1,13,1
Recife,2611606,ESCOLA MUNICIPAL CASARAO DO BARBALHO,26127016,3,1,1,12,1
Recife,2611606,ESCOLA MUNICIPAL CELIA ARRAES,26127024,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL DOS TORROES,26127083,3,0,0,4,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO DIARIO DE PERNAMBUCO,26127300,2,1,1,14,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON,26127334,2,1,1,12,0
Recife,2611606,ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS,26127369,3,1,1,14,2
Recife,2611606,ESCOLA MUNICIPAL ENGENHO DO MEIO,26127377,3,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLINTO VICTOR,26127415,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PINTOR LAURO VILLARES,26127423,2,1,1,16,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSOR LEAL DE BARROS,26127431,2,1,1,13,2
Recife,2611606,ESCOLA MUNICIPAL PAPA JOAO XXIII,26127458,3,1,1,5,0
Recife,2611606,ESCOLA PADRE DEHON,26127474,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SENADOR NOVAES FILHO,26127512,2,1,1,19,0
Recife,2611606,ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO,26127520,3,1,1,17,2
Recife,2611606,ESCOLA PROFESSORA FONTAINHA DE ABREU,26127539,2,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL DOUTOR SAMUEL GONCALVES,26127547,3,0,1,5,0
Recife,2611606,IFPE - CAMPUS RECIFE,26127563,1,0,0,218,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARROS CARVALHO,26127571,2,1,1,11,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO EDUCADOR PAULO FREIRE,26127636,2,1,1,12,1
Recife,2611606,ESCOLA MUNICIPAL DOUTOR EBENEZER GUEIROS,26127644,3,1,1,9,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM XAVIER DE BRITO,26127695,2,1,1,11,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA HELENA PUGO,26127741,2,1,1,15,2
Recife,2611606,ESCOLA MUNICIPAL JOAO PESSOA GUERRA,26127784,3,1,1,8,2
Recife,2611606,ESCOLA MUNICIPAL SAO DOMINGOS,26127792,3,0,1,8,0
Recife,2611606,ESCOLA FERNANDES VIEIRA,26127857,2,1,1,5,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR CANDIDO DUARTE,26127865,2,1,1,4,0
Recife,2611606,ESCOLA MUNICIPAL HENFIL,26127873,3,1,1,5,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE,26128101,2,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL ALDA ROMEU,26128110,3,1,1,7,2
Recife,2611606,ESCOLA DOUTOR FABIO CORREA,26128160,2,1,1,11,2
Recife,2611606,ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ,26128179,2,1,1,10,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JARBAS PERNAMBUCANO,26128195,2,1,1,13,1
Recife,2611606,ESCOLA MUNICIPAL DA MANGABEIRA,26128233,3,1,1,12,2
Recife,2611606,ESCOLA MUNICIPAL LUIZ LUA GONZAGA,26128268,3,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL NOVA AURORA,26128314,3,0,1,4,0
Recife,2611606,ESCOLA MUNICIPAL NOVO HORIZONTE,26128322,3,1,1,8,1
Recife,2611606,ESCOLA MUNICIPAL PAULO VI,26128390,3,1,1,16,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES,26128403,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO CELSO,26128420,2,1,1,14,1
Recife,2611606,ESCOLA PROFESSOR JOSE DOS ANJOS,26128454,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR PEDRO AUGUSTO CARNEIRO LEAO,26128462,2,1,1,12,1
Recife,2611606,ESCOLA TECNICA ESTADUAL PROFESSOR ALFREDO FREYRE,26128497,2,1,1,19,2
Recife,2611606,ESCOLA ROTARY DO ALTO DO PASCOAL,26128527,2,1,1,11,0
Recife,2611606,ESCOLA SAO FRANCISCO DE ASSIS - RN,26128560,2,1,1,7,1
Recife,2611606,ESCOLA SAO JUDAS TADEU,26128586,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO MIGUEL,26128594,2,1,1,10,3
Recife,2611606,ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO,26128640,3,1,1,12,3
Recife,2611606,ESCOLA MUNICIPAL ANTONIO LUIZ,26128659,3,1,1,5,0
Recife,2611606,ESCOLA MUNICIPAL MONSENHOR VIANA,26128705,3,1,1,8,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO,26128721,2,1,1,18,0
Recife,2611606,ESCOLA MUNICIPAL SAO JOAO BATISTA,26128748,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL ANA MAURICIA WANDERLEY,26128764,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL ANTONIO TIBURCIO,26128772,3,1,1,5,1
Recife,2611606,ESCOLA MUNICIPAL COMPOSITOR LEVINO FERREIRA,26128780,3,1,1,6,2
Recife,2611606,ESCOLA MUNICIPAL DEUS E AMOR,26128888,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL ANITA PAES BARRETO,26128926,3,0,1,3,1
Recife,2611606,ESCOLA MUNICIPAL OLINDINA MONTEIRO DE OLIVEIRA FRANCA,26128934,3,1,1,10,0
Recife,2611606,ESCOLA MUNICIPAL IRMA TEREZINHA BATISTA PROJ NOVO VIVER,26128950,3,0,0,20,0
Recife,2611606,ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES,26132249,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO,26132267,3,0,0,8,0
Recife,2611606,ESCOLA MUNICIPAL JORDAO BAIXO,26132635,3,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL FERNANDO SANTA CRUZ,26132643,3,0,1,3,0
Recife,2611606,ESCOLA MUNICIPAL NADIR COLACO,26133389,3,1,1,14,2
Recife,2611606,ESCOLA MUNICIPAL NOVA DESCOBERTA,26133622,3,1,1,10,0
Recife,2611606,ESCOLA MUNICIPAL CRISTIANO CORDEIRO,26133837,3,1,1,12,0
Recife,2611606,ESCOLA MUNICIPAL KARLA PATRICIA,26134002,3,1,1,15,0
Recife,2611606,ESCOLA MUNICIPAL INES SOARES DE LIMA,26134010,3,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA,26134049,3,0,1,6,2
Recife,2611606,ESCOLA MUNICIPAL MANOEL ROLIM,26134057,3,0,1,7,2
Recife,2611606,ESCOLA MUNICIPAL SEVERINA BERNADETE TEIXEIRA,26134067,3,0,0,8,0
Recife,2611606,ESCOLA OLGA BENARIO PRESTES,26134177,2,1,1,4,0
Recife,2611606,ESCOLA PROFESSOR JOEL PONTES,26134180,2,0,1,6,0
Recife,2611606,ESCOLA MUNICIPAL PADRE DONINO,26134350,3,1,1,5,1
Recife,2611606,ESCOLA MUNICIPAL SANTO AMARO,26134379,3,1,1,11,2
Recife,2611606,CONSERVATORIO PERNAMBUCANO DE MUSICA,26135396,2,1,1,55,4
Recife,2611606,ESCOLA MUNICIPAL SITIO DO CEU,26136269,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL ALTO DO MARACANA,26136300,3,0,1,9,0
Recife,2611606,ESCOLA MUNICIPAL RENATO ACCIOLY CARNEIRO CAMPOS,26136335,3,1,1,9,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES,26139090,3,1,1,12,2
Recife,2611606,COLEGIO MILITAR DO RECIFE,26139618,1,1,1,33,2
Recife,2611606,ESCOLA MUNICIPAL ALTO SANTA TEREZINHA,26139723,3,1,1,12,0
Recife,2611606,ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA,26145227,3,0,1,8,0
Recife,2611606,ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR,26147300,3,1,1,11,1
Recife,2611606,CRECHE MUNICIPAL BIDO KRAUSE,26148145,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE,26148161,3,1,1,13,2
Recife,2611606,CRECHE MUNICIPAL CEAPE,26149214,3,0,0,6,0
Recife,2611606,CRECHE ESC RECIFE MENINO JESUS DE CASA FORTE,26149338,3,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL ALTO DO REFUGIO IVAN NEVES,26149370,3,0,1,6,0
Recife,2611606,CRECHE MUNICIPAL MARDONIO COELHO,26149737,3,0,1,5,0
Recife,2611606,CRECHE MUNICIPAL SAO DOMINGOS SAVIO,26149753,3,0,0,2,0
Recife,2611606,CRECHE MUNICIPAL CAJUEIRO,26149761,3,0,0,2,0
Recife,2611606,CRECHE MUNICIPAL FLOR DA COMUNIDADE,26149770,3,0,1,4,0
Recife,2611606,CRECHE MUNICIPAL CRIANCA FELIZ,26149788,3,0,0,4,0
Recife,2611606,CRECHE ESC RECIFE NOSSA SENHORA DAS DORES,26149796,3,0,1,4,0
Recife,2611606,CMEI CREUSA ARCOVERDE DE FREITAS CAVALCANTI,26149800,3,0,0,5,0
Recife,2611606,CRECHE MUNICIPAL VOVO ARTUR,26149818,3,0,0,7,0
Recife,2611606,CRECHE MUNICIPAL UNIDOS VENCEREMOS,26149826,3,1,1,6,0
Recife,2611606,CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL,26149834,3,1,1,8,0
Recife,2611606,CRECHE MUNICIPAL FLOR DO BAIRRO DA GUABIRABA,26149842,3,0,0,3,0
Recife,2611606,CRECHE MUNICIPAL WALDEMAR DE SOUZA CABRAL,26149850,3,1,1,2,0
Recife,2611606,CRECHE MUNICIPAL AME AS CRIANCAS,26149869,3,0,0,3,0
Recife,2611606,CRECHE MUNICIPAL SAO JOAO,26149923,3,0,0,5,0
Recife,2611606,CMEI MAEZINHA DO COQUE,26149931,3,1,1,7,0
Recife,2611606,CRECHE MUNICIPAL SONHO DO POVO,26153068,3,0,0,4,0
Recife,2611606,CRECHE MUNICIPAL ROSA SELVAGEM,26153114,3,0,0,3,0
Recife,2611606,CMEI BRASILIA TEIMOSA,26153122,3,0,0,6,0
Recife,2611606,CRECHE MUNICIPAL RECIFE 2000,26153130,3,0,0,9,0
Recife,2611606,CMEI SEMENTINHA DO SKYLAB,26153246,3,1,1,5,0
Recife,2611606,CRECHE MUNICIPAL FUTURO DO AMANHA,26153254,3,0,0,4,0
Recife,2611606,CMEI NOSSO SENHOR JESUS DO BONFIM,26153262,3,0,0,5,0
Recife,2611606,CMEI JESUS DE NAZARE,26153270,3,0,1,5,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,26153297,3,1,1,9,1
Recife,2611606,CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA,26153300,3,0,0,2,0
Recife,2611606,CRECHE MUNICIPAL DEUS E AMOR,26153319,3,0,1,4,0
Recife,2611606,CRECHE ESC RECIFE SANTA LUZIA,26153335,3,1,1,5,0
Recife,2611606,CRECHE MUNICIPAL WALDIR SAVLUSCHINSKE,26153351,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE BRITO ALVES,26153386,3,1,1,12,2
Recife,2611606,CRECHE MUNICIPAL NOVO HORIZONTE,26153394,3,0,0,4,0
Recife,2611606,CRECHE MUNICIPAL E LUTANDO QUE SE CONQUISTA,26153408,3,0,0,5,0
Recife,2611606,CRECHE MUNICIPAL MENINO JESUS DA BOMBA GRANDE,26153416,3,0,1,6,0
Recife,2611606,ESCOLA MUNICIPAL DARCY RIBEIRO,26153424,3,1,1,12,1
Recife,2611606,CRECHE MUNICIPAL SENADOR PAULO GUERRA,26153440,3,0,0,7,0
Recife,2611606,CRECHE MUNICIPAL PADRE LOURENCO,26153467,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL VILA SANTA LUZIA,26153475,3,1,1,13,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MONSENHOR MANOEL LEONARDO DE BARROS BARRETO,26153491,2,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL MARLUCE SANTIAGO DA SILVA,26153556,3,0,1,16,0
